Date,TBTA_CBDInbound,PANYNJ_CBDInbound,ERB_Inbound,TPEP_CBD_Speed,TBTA_CBDInbound_Avg,PANYNJ_CBDInbound_Avg,ERB_Inbound_Avg,Total_CBDInbound_Volume,TBTA_CBDInbound_Pct,PANYNJ_CBDInbound_Pct,ERB_Inbound_Pct,TPEP_CBD_Speed_Avg
11/4/2021,80795,101524,247187,7.448,76067,95769,238817,410653,0.185234249,0.233211495,0.581554256,8.403
11/5/2021,85229,98934,240741,7.747,76003,95399,238344,409746,0.185488083,0.232824726,0.581687192,8.38
11/6/2021,76165,104406,240953,8.79,76257,96725,238187,411169,0.185463885,0.235243902,0.579292213,8.413
11/7/2021,70106,98542,196532,10.692,76520,97195,232545,406260,0.188352287,0.239243342,0.572404372,8.571
11/8/2021,79640,93298,227956,8.544,76847,96905,231536,405288,0.189610845,0.239101577,0.571287578,8.512
11/9/2021,80306,94688,232405,7.775,78149,97609,232646,408404,0.19135219,0.239001087,0.569646722,8.407
11/10/2021,83735,97175,238170,7.293,79425,98367,231992,409784,0.193821623,0.240045975,0.566132401,8.327
11/11/2021,76199,95591,232304,6.719,78769,97519,229866,406154,0.193938752,0.240103508,0.56595774,8.223
11/12/2021,82860,95320,234470,7.463,78430,97003,228970,404403,0.193940203,0.239867162,0.566192635,8.182
11/13/2021,74793,89065,239305,7.674,78234,94811,228735,401780,0.194718503,0.235977401,0.569304097,8.023
11/14/2021,67463,91322,230260,9.271,77857,93780,233553,405190,0.192149362,0.231446975,0.576403662,7.82
11/15/2021,80975,91809,224056,8.393,78047,93567,232996,404610,0.192894392,0.231252317,0.575853291,7.798
11/16/2021,82709,93867,232445,7.689,78391,93450,233001,404842,0.193633566,0.230830793,0.575535641,7.786
11/17/2021,81893,96714,240354,7.373,78127,93384,233313,404824,0.19299004,0.230678023,0.576331937,7.797
11/18/2021,86072,101421,240408,7.663,79538,94217,234471,408226,0.194838153,0.230796177,0.57436567,7.932
11/19/2021,88383,100373,240729,7.806,80327,94939,235365,410631,0.195618451,0.23120271,0.573178839,7.981
11/20/2021,75263,100305,245580,8.329,80394,96544,236262,413200,0.194564376,0.233649564,0.57178606,8.075
11/21/2021,65818,96456,229688,9.411,80159,97278,236180,413617,0.193800061,0.235188592,0.571011346,8.095
11/22/2021,77896,95765,223705,8.506,79719,97843,236130,413692,0.192701333,0.236511704,0.570786962,8.111
11/23/2021,84989,101981,231866,7.518,80045,99002,236047,415094,0.19283584,0.238505013,0.568659147,8.087
11/24/2021,82924,97897,233494,7.862,80192,99171,235067,414430,0.193499505,0.239294935,0.567205559,8.157
11/25/2021,55424,83381,192017,10.328,75814,96594,228154,400562,0.189269077,0.24114619,0.569584733,8.537
11/26/2021,59037,86673,200198,9.593,71622,94637,222364,388623,0.184296864,0.243518783,0.572184353,8.793
11/27/2021,64420,96638,218891,9.438,70073,94113,218551,382737,0.183083945,0.245894701,0.571021354,8.951
11/28/2021,69764,96927,228167,9.984,70636,94180,218334,383150,0.184355996,0.245804515,0.569839488,9.033
11/29/2021,78804,96531,222982,,70766,94290,218231,383287,0.184629273,0.246003647,0.56936708,9.121
11/30/2021,80279,96927,224540,,70093,93568,217184,380845,0.184046003,0.245685253,0.570268745,9.441
