month,borough,trip_type,route_id,period,total_operating_time,total_mileage,average_speed
2020-01,Queens,EXP,QM18,Off-Peak,82161,931035.6,11.33184358
2020-01,Queens,EXP,QM18,Peak,664039,6192244.8,9.325122169
2020-01,Queens,EXP,QM1/QM31/QM5/QM35,Off-Peak,1205825,17956774.8,14.89169224
2020-01,Queens,EXP,QM1/QM31/QM5/QM35,Peak,2187700,27696474,12.66008776
2020-01,Queens,EXP,QM20,Off-Peak,656772,8854891.2,13.48244322
2020-01,Queens,EXP,QM20,Peak,833194,10249941.6,12.30198681
2020-01,Queens,EXP,QM21,Off-Peak,372105,5577310.8,14.98854033
2020-01,Queens,EXP,QM21,Peak,674306,8245148.4,12.22760646
2020-01,Queens,EXP,QM25,Off-Peak,125320,2081671.2,16.61084583
2020-01,Queens,EXP,QM25,Peak,531105,8187573.6,15.41611094
2020-01,Queens,EXP,QM2/QM32,Off-Peak,1062966,14193493.2,13.35272549
2020-01,Queens,EXP,QM2/QM32,Peak,1637184,22022006.4,13.45114929
2020-01,Queens,EXP,QM6/QM36,Off-Peak,622593,9015753.6,14.48097489
2020-01,Queens,EXP,QM6/QM36,Peak,782460,10537034.4,13.46654704
2020-01,Queens,EXP,QM7/QM8,Off-Peak,864831,16519392,19.10129494
2020-01,Queens,EXP,QM7/QM8,Peak,1598141,27221612.4,17.03329831
2020-01,Queens,EXP,X63,Off-Peak,448516,5863230,13.07251023
2020-01,Queens,EXP,X63,Peak,841953,9327330,11.07820745
2020-01,Queens,EXP,X64,Off-Peak,224847,3035793.6,13.50159709
2020-01,Queens,EXP,X64,Peak,656373,6957590.4,10.60005576
2020-01,Queens,EXP,X68,Off-Peak,332655,4607992.8,13.85216756
2020-01,Queens,EXP,X68,Peak,764539,8645349.6,11.30792491
2020-01,Queens,LCL/LTD,Q1,Off-Peak,3440313,33253300.8,9.665777736
2020-01,Queens,LCL/LTD,Q1,Peak,1751307,14748530.4,8.421442043
2020-01,Queens,LCL/LTD,Q10,Off-Peak,10134872,111665527.2,11.01795141
2020-01,Queens,LCL/LTD,Q10,Peak,4256589,39511234.8,9.28237018
2020-01,Queens,LCL/LTD,Q100,Off-Peak,3094704,36576306,11.81899981
2020-01,Queens,LCL/LTD,Q100,Peak,1369103,14785704,10.79955562
2020-01,Queens,LCL/LTD,Q101,Off-Peak,3071317,27908992.8,9.086978908
2020-01,Queens,LCL/LTD,Q101,Peak,1836319,14203958.4,7.735016846
2020-01,Queens,LCL/LTD,Q102,Off-Peak,2883058,23546016,8.167028204
2020-01,Queens,LCL/LTD,Q102,Peak,1437480,10434492,7.258878037
2020-01,Queens,LCL/LTD,Q103,Off-Peak,1120643,10003521.6,8.926590895
2020-01,Queens,LCL/LTD,Q103,Peak,927148,7463091.6,8.049514856
2020-01,Queens,LCL/LTD,Q104,Off-Peak,1221348,8410917.6,6.886585641
2020-01,Queens,LCL/LTD,Q104,Peak,784776,4850798.4,6.181124805
2020-01,Queens,LCL/LTD,Q11,Off-Peak,2689985,31191591.6,11.59545187
2020-01,Queens,LCL/LTD,Q11,Peak,1881708,18980496,10.08684451
2020-01,Queens,LCL/LTD,Q110,Off-Peak,4963658,43429388.4,8.749472345
2020-01,Queens,LCL/LTD,Q110,Peak,2647437,20729271.6,7.829939523
2020-01,Queens,LCL/LTD,Q111,Off-Peak,9189704,77665906.8,8.451404615
2020-01,Queens,LCL/LTD,Q111,Peak,4707875,34018585.2,7.225889642
2020-01,Queens,LCL/LTD,Q112,Off-Peak,3691698,24254118,6.569908481
2020-01,Queens,LCL/LTD,Q112,Peak,2535391,15556413.6,6.135705933
2020-01,Queens,LCL/LTD,Q113,Off-Peak,3587215,37790665.2,10.53482024
2020-01,Queens,LCL/LTD,Q113,Peak,2277954,22120441.2,9.710661936
2020-01,Queens,LCL/LTD,Q114,Off-Peak,6032032,63294940.8,10.49313744
2020-01,Queens,LCL/LTD,Q114,Peak,2581300,23228139.6,8.998620695
2020-01,Queens,LCL/LTD,Q12,Off-Peak,6853383,66577716,9.714576874
2020-01,Queens,LCL/LTD,Q12,Peak,2833273,24583978.8,8.676883167
2020-01,Queens,LCL/LTD,Q13,Off-Peak,4264246,38861564.4,9.113349558
2020-01,Queens,LCL/LTD,Q13,Peak,2257180,18896022,8.371517557
2020-01,Queens,LCL/LTD,Q15,Off-Peak,1317142,14000144.4,10.62918379
2020-01,Queens,LCL/LTD,Q15,Peak,897234,8646728.4,9.637094002
2020-01,Queens,LCL/LTD,Q15A,Off-Peak,1467535,15548364,10.59488462
2020-01,Queens,LCL/LTD,Q15A,Peak,894932,8562513.6,9.567781239
2020-01,Queens,LCL/LTD,Q16,Off-Peak,2285000,24610075.2,10.77027361
2020-01,Queens,LCL/LTD,Q16,Peak,1511731,14973408,9.904809784
2020-01,Queens,LCL/LTD,Q17,Off-Peak,11145516,95678622,8.584494608
2020-01,Queens,LCL/LTD,Q17,Peak,6338307,49892490,7.871579903
2020-01,Queens,LCL/LTD,Q18,Off-Peak,4585915,30840836.4,6.725121682
2020-01,Queens,LCL/LTD,Q18,Peak,2878183,17907350.4,6.221755323
2020-01,Queens,LCL/LTD,Q19,Off-Peak,2585175,25084738.8,9.703303954
2020-01,Queens,LCL/LTD,Q19,Peak,1473319,13170798,8.939542625
2020-01,Queens,LCL/LTD,Q2,Off-Peak,4038145,38542096.8,9.54450541
2020-01,Queens,LCL/LTD,Q2,Peak,2056339,17007588,8.270809434
2020-01,Queens,LCL/LTD,Q20A,Off-Peak,6973033,52084656,7.469440629
2020-01,Queens,LCL/LTD,Q20A,Peak,2781518,18478731.6,6.643398173
2020-01,Queens,LCL/LTD,Q20B,Off-Peak,5337586,38037240,7.126300166
2020-01,Queens,LCL/LTD,Q20B,Peak,2708730,17860968,6.593853208
2020-01,Queens,LCL/LTD,Q21,Off-Peak,1534592,17980372.8,11.71671219
2020-01,Queens,LCL/LTD,Q21,Peak,662403,6726243.6,10.15430727
2020-01,Queens,LCL/LTD,Q22,Off-Peak,6164349,63501184.8,10.30136107
2020-01,Queens,LCL/LTD,Q22,Peak,2767878,26518172.4,9.580686866
2020-01,Queens,LCL/LTD,Q23,Off-Peak,8000581,53326468.8,6.665324531
2020-01,Queens,LCL/LTD,Q23,Peak,4976760,29219220,5.871133026
2020-01,Queens,LCL/LTD,Q24,Off-Peak,7479370,55658156.4,7.441556762
2020-01,Queens,LCL/LTD,Q24,Peak,3701926,24306501.6,6.565906936
2020-01,Queens,LCL/LTD,Q25,Off-Peak,7751928,59004547.2,7.611596393
2020-01,Queens,LCL/LTD,Q25,Peak,4949136,34458588,6.96254619
2020-01,Queens,LCL/LTD,Q26,Off-Peak,455070,4915594.8,10.80184323
2020-01,Queens,LCL/LTD,Q26,Peak,904056,8494768.8,9.396286071
2020-01,Queens,LCL/LTD,Q27,Off-Peak,19795807,188692765.2,9.531956197
2020-01,Queens,LCL/LTD,Q27,Peak,10596554,93896992.8,8.861087557
2020-01,Queens,LCL/LTD,Q28,Off-Peak,5300273,53227814.4,10.04246657
2020-01,Queens,LCL/LTD,Q28,Peak,3077529,27899236.8,9.065466743
2020-01,Queens,LCL/LTD,Q29,Off-Peak,2636653,21666380.4,8.217380292
2020-01,Queens,LCL/LTD,Q29,Peak,1614477,11732043.6,7.266776547
2020-01,Queens,LCL/LTD,Q3,Off-Peak,7087211,75012573.6,10.58421622
2020-01,Queens,LCL/LTD,Q3,Peak,3240932,30206145.6,9.320203448
2020-01,Queens,LCL/LTD,Q30,Off-Peak,8732114,86345233.2,9.888239343
2020-01,Queens,LCL/LTD,Q30,Peak,4454326,38963646,8.747371881
2020-01,Queens,LCL/LTD,Q31,Off-Peak,5348301,46978693.2,8.783853639
2020-01,Queens,LCL/LTD,Q31,Peak,2753846,22319193.6,8.104735559
2020-01,Queens,LCL/LTD,Q32,Off-Peak,9235370,59394661.2,6.431216205
2020-01,Queens,LCL/LTD,Q32,Peak,4729634,27226623.6,5.756602646
2020-01,Queens,LCL/LTD,Q33,Off-Peak,3801246,25089840,6.600425229
2020-01,Queens,LCL/LTD,Q33,Peak,1657366,9609210,5.797880492
2020-01,Queens,LCL/LTD,Q34,Off-Peak,5436592,38895922.8,7.154467873
2020-01,Queens,LCL/LTD,Q34,Peak,2324314,15614564.4,6.717923826
2020-01,Queens,LCL/LTD,Q35,Off-Peak,3546906,62743258.8,17.68957474
2020-01,Queens,LCL/LTD,Q35,Peak,1873311,29542035.6,15.7699579
2020-01,Queens,LCL/LTD,Q36,Off-Peak,5826486,59183150.4,10.15760621
2020-01,Queens,LCL/LTD,Q36,Peak,3143474,29555488.8,9.402173773
2020-01,Queens,LCL/LTD,Q37,Off-Peak,3861051,34912890,9.042328112
2020-01,Queens,LCL/LTD,Q37,Peak,2925166,23959987.2,8.19098376
2020-01,Queens,LCL/LTD,Q38,Off-Peak,5018144,42648210,8.498801549
2020-01,Queens,LCL/LTD,Q38,Peak,3396238,25613755.2,7.541802194
2020-01,Queens,LCL/LTD,Q39,Off-Peak,5491655,47582146.8,8.664445745
2020-01,Queens,LCL/LTD,Q39,Peak,3551593,26990683.2,7.599599166
2020-01,Queens,LCL/LTD,Q4,Off-Peak,6009007,51404342.4,8.554548597
2020-01,Queens,LCL/LTD,Q4,Peak,3823551,29553998.4,7.729463632
2020-01,Queens,LCL/LTD,Q40,Off-Peak,2352091,18811011.6,7.997569652
2020-01,Queens,LCL/LTD,Q40,Peak,1329451,9117532.8,6.858118727
2020-01,Queens,LCL/LTD,Q41,Off-Peak,4013167,35041287.6,8.731579722
2020-01,Queens,LCL/LTD,Q41,Peak,2669638,21464312.4,8.040158404
2020-01,Queens,LCL/LTD,Q42,Off-Peak,792904,7713007.2,9.7275423
2020-01,Queens,LCL/LTD,Q42,Peak,648751,5542423.2,8.543221051
2020-01,Queens,LCL/LTD,Q43,Off-Peak,9039173,84526340.4,9.351114355
2020-01,Queens,LCL/LTD,Q43,Peak,4595419,41473396.8,9.024943493
2020-01,Queens,LCL/LTD,Q44-SBS,Off-Peak,102064,771764.4,7.561573131
2020-01,Queens,LCL/LTD,Q44-SBS,Peak,35284,269805.6,7.646684049
2020-01,Queens,LCL/LTD,Q46,Off-Peak,12214434,148892832,12.18990843
2020-01,Queens,LCL/LTD,Q46,Peak,7206136,83642691.6,11.60714863
2020-01,Queens,LCL/LTD,Q47,Off-Peak,5391907,38788513.2,7.193839434
2020-01,Queens,LCL/LTD,Q47,Peak,3845918,24949886.4,6.487368269
2020-01,Queens,LCL/LTD,Q48,Off-Peak,2499901,31966275.6,12.78701661
2020-01,Queens,LCL/LTD,Q48,Peak,1013317,12454819.2,12.29113811
2020-01,Queens,LCL/LTD,Q49,Off-Peak,3566921,23171641.2,6.496258594
2020-01,Queens,LCL/LTD,Q49,Peak,2272706,13461390,5.92306704
2020-01,Queens,LCL/LTD,Q5,Off-Peak,8213357,70850761.2,8.626285354
2020-01,Queens,LCL/LTD,Q5,Peak,4509153,34875464.4,7.734371488
2020-01,Queens,LCL/LTD,Q50,Off-Peak,4279909,58760341.2,13.72934359
2020-01,Queens,LCL/LTD,Q50,Peak,2104114,27184464,12.9196726
2020-01,Queens,LCL/LTD,Q54,Off-Peak,10060184,77158738.8,7.66971447
2020-01,Queens,LCL/LTD,Q54,Peak,4485115,29571318,6.593212883
2020-01,Queens,LCL/LTD,Q55,Off-Peak,4270672,36483055.2,8.542696606
2020-01,Queens,LCL/LTD,Q55,Peak,2381117,17117859.6,7.189003984
2020-01,Queens,LCL/LTD,Q56,Off-Peak,5546438,37460232,6.753926033
2020-01,Queens,LCL/LTD,Q56,Peak,2409801,13421181.6,5.569414902
2020-01,Queens,LCL/LTD,Q58,Off-Peak,21146236,164738124,7.790423033
2020-01,Queens,LCL/LTD,Q58,Peak,11130946,78030950.4,7.01027122
2020-01,Queens,LCL/LTD,Q59,Off-Peak,6153291,46244206.8,7.515361585
2020-01,Queens,LCL/LTD,Q59,Peak,3321958,21226474.8,6.389748094
2020-01,Queens,LCL/LTD,Q6,Off-Peak,6411895,51280635.6,7.997734773
2020-01,Queens,LCL/LTD,Q6,Peak,2856138,20206368,7.074716978
2020-01,Queens,LCL/LTD,Q60,Off-Peak,10760590,83462259.6,7.756290278
2020-01,Queens,LCL/LTD,Q60,Peak,4517611,31434649.2,6.958246117
2020-01,Queens,LCL/LTD,Q64,Off-Peak,3359693,32110056,9.55743754
2020-01,Queens,LCL/LTD,Q64,Peak,2374976,19588341.6,8.247806125
2020-01,Queens,LCL/LTD,Q65,Off-Peak,11474841,92486822.4,8.059965484
2020-01,Queens,LCL/LTD,Q65,Peak,7197417,54171493.2,7.526518639
2020-01,Queens,LCL/LTD,Q66,Off-Peak,10283024,80493451.2,7.827799604
2020-01,Queens,LCL/LTD,Q66,Peak,5197343,37628319.6,7.239914626
2020-01,Queens,LCL/LTD,Q67,Off-Peak,1965259,19169848.8,9.754362555
2020-01,Queens,LCL/LTD,Q67,Peak,1357443,11852280,8.731327945
2020-01,Queens,LCL/LTD,Q69,Off-Peak,5480107,40233312,7.341701905
2020-01,Queens,LCL/LTD,Q69,Peak,3543073,23992189.2,6.771576312
2020-01,Queens,LCL/LTD,Q7,Off-Peak,2496442,20783847.6,8.325387732
2020-01,Queens,LCL/LTD,Q7,Peak,1456264,11268925.2,7.73824334
2020-01,Queens,LCL/LTD,Q72,Off-Peak,3440816,23076550.8,6.706708757
2020-01,Queens,LCL/LTD,Q72,Peak,1895177,10640815.2,5.614681478
2020-01,Queens,LCL/LTD,Q76,Off-Peak,5772491,58765118.4,10.18020096
2020-01,Queens,LCL/LTD,Q76,Peak,2988548,29056093.2,9.722478341
2020-01,Queens,LCL/LTD,Q77,Off-Peak,4241775,37537642.8,8.849512952
2020-01,Queens,LCL/LTD,Q77,Peak,2251134,18947448,8.41684591
2020-01,Queens,LCL/LTD,Q8,Off-Peak,6575682,51522811.2,7.835356272
2020-01,Queens,LCL/LTD,Q8,Peak,3454965,24162850.8,6.99366008
2020-01,Queens,LCL/LTD,Q83,Off-Peak,6210381,55761465.6,8.978751159
2020-01,Queens,LCL/LTD,Q83,Peak,3463338,26306326.8,7.595656791
2020-01,Queens,LCL/LTD,Q84,Off-Peak,3386100,36269582.4,10.71131461
2020-01,Queens,LCL/LTD,Q84,Peak,1844502,17206534.8,9.328553073
2020-01,Queens,LCL/LTD,Q85,Off-Peak,8685814,84419388,9.719225855
2020-01,Queens,LCL/LTD,Q85,Peak,4712976,41423364,8.789215986
2020-01,Queens,LCL/LTD,Q88,Off-Peak,7117968,85249684.8,11.9766884
2020-01,Queens,LCL/LTD,Q88,Peak,4375789,48591100.8,11.1045347
2020-01,Queens,LCL/LTD,Q9,Off-Peak,2577802,20481966,7.945515598
2020-01,Queens,LCL/LTD,Q9,Peak,1442670,9411994.8,6.524010896
2020-01,Queens,SBS,Q44-SBS,Off-Peak,20825019,209313820.8,10.05107466
2020-01,Queens,SBS,Q44-SBS,Peak,8235508,74257646.4,9.016765742
2020-01,Queens,SBS,Q52-SBS,Off-Peak,4019977,59469980.4,14.7936121
2020-01,Queens,SBS,Q52-SBS,Peak,2306069,31900388.4,13.8332324
2020-01,Queens,SBS,Q53-SBS,Off-Peak,8710170,111858181.2,12.84225006
2020-01,Queens,SBS,Q53-SBS,Peak,4146622,49081248,11.83644133
2020-01,Queens,SBS,Q70-SBS,Off-Peak,4687563,60543482.4,12.91576932
2020-01,Queens,SBS,Q70-SBS,Peak,1753898,19462737.6,11.09684691
2020-01,Staten Island,EXP,SIM10,Off-Peak,2866441,49810291.2,17.37705091
2020-01,Staten Island,EXP,SIM10,Peak,2055544,31431600,15.29113461
2020-01,Staten Island,EXP,SIM11,Off-Peak,833400,14202198,17.0412743
2020-01,Staten Island,EXP,SIM11,Peak,1366071,22276836,16.30723147
2020-01,Staten Island,EXP,SIM15,Off-Peak,919134,15214453.2,16.55303057
2020-01,Staten Island,EXP,SIM15,Peak,1083028,16875295.2,15.58158718
2020-01,Staten Island,EXP,SIM1/SIM1C,Off-Peak,7924268,124490066.4,15.7099768
2020-01,Staten Island,EXP,SIM1/SIM1C,Peak,2943451,45506998.8,15.46042343
2020-01,Staten Island,EXP,SIM2,Off-Peak,1152543,28103652,24.38403773
2020-01,Staten Island,EXP,SIM2,Peak,1209626,28025028,23.16834129
2020-01,Staten Island,EXP,SIM22,Off-Peak,636115,15613984.8,24.54585224
2020-01,Staten Island,EXP,SIM22,Peak,787703,16569100.8,21.03470572
2020-01,Staten Island,EXP,SIM25,Off-Peak,1057128,25943652,24.54163734
2020-01,Staten Island,EXP,SIM25,Peak,1173616,24568408.8,20.9339416
2020-01,Staten Island,EXP,SIM26,Off-Peak,1046898,25890397.2,24.73058235
2020-01,Staten Island,EXP,SIM26,Peak,739472,15197382,20.55166659
2020-01,Staten Island,EXP,SIM30,Off-Peak,333888,6365962.8,19.06616231
2020-01,Staten Island,EXP,SIM30,Peak,867676,14386125.6,16.58006629
2020-01,Staten Island,EXP,SIM31,Off-Peak,793146,14331294,18.068923
2020-01,Staten Island,EXP,SIM31,Peak,1143187,18223833.6,15.94125336
2020-01,Staten Island,EXP,SIM32,Off-Peak,216157,3942057.6,18.23701106
2020-01,Staten Island,EXP,SIM32,Peak,489062,9001764,18.40618163
2020-01,Staten Island,EXP,SIM34,Off-Peak,610631,10725210,17.56414267
2020-01,Staten Island,EXP,SIM34,Peak,1154271,18888210,16.36375686
2020-01,Staten Island,EXP,SIM35,Off-Peak,567671,9318747.6,16.4157542
2020-01,Staten Island,EXP,SIM35,Peak,978969,15158955.6,15.48461249
2020-01,Staten Island,EXP,SIM3/SIM3C,Off-Peak,4085575,60471334.8,14.80118094
2020-01,Staten Island,EXP,SIM3/SIM3C,Peak,1590197,23387518.8,14.70730909
2020-01,Staten Island,EXP,SIM5/SIM5X,Off-Peak,860218,15429024,17.93617897
2020-01,Staten Island,EXP,SIM5/SIM5X,Peak,1321118,22416152.4,16.96756263
2020-01,Staten Island,EXP,SIM6/SIM6X,Off-Peak,2502613,43722424.8,17.47070953
2020-01,Staten Island,EXP,SIM6/SIM6X,Peak,1723564,27439466.4,15.92019002
2020-01,Staten Island,EXP,SIM7,Off-Peak,1166423,19446836.4,16.67219902
2020-01,Staten Island,EXP,SIM7,Peak,1373065,21528324,15.67902758
2020-01,Staten Island,EXP,SIM8/SIM8X,Off-Peak,2124335,46151312.4,21.72506333
2020-01,Staten Island,EXP,SIM8/SIM8X,Peak,1438642,27411746.4,19.05390389
2020-01,Staten Island,EXP,SIM9,Off-Peak,756392,13541162.4,17.9023078
2020-01,Staten Island,EXP,SIM9,Peak,902139,14516830.8,16.09156771
2020-01,Staten Island,LCL/LTD,S40/S90,Off-Peak,3231593,44447281.2,13.75398486
2020-01,Staten Island,LCL/LTD,S40/S90,Peak,1426829,18588193.2,13.02762503
2020-01,Staten Island,LCL/LTD,S42,Off-Peak,331674,4215621.6,12.71013586
2020-01,Staten Island,LCL/LTD,S42,Peak,362231,4181576.4,11.54394958
2020-01,Staten Island,LCL/LTD,S44/S94,Off-Peak,5187666,58310830.8,11.24028239
2020-01,Staten Island,LCL/LTD,S44/S94,Peak,2792422,29298096,10.49200157
2020-01,Staten Island,LCL/LTD,S46/S96,Off-Peak,5856760,63399636,10.82503569
2020-01,Staten Island,LCL/LTD,S46/S96,Peak,2711698,26691663.6,9.843154953
2020-01,Staten Island,LCL/LTD,S48/S98,Off-Peak,4803665,46731920.4,9.72838872
2020-01,Staten Island,LCL/LTD,S48/S98,Peak,2489818,22214613.6,8.92218371
2020-01,Staten Island,LCL/LTD,S51/S81,Off-Peak,2892046,35564796,12.2974517
2020-01,Staten Island,LCL/LTD,S51/S81,Peak,1491589,17503524,11.73481703
2020-01,Staten Island,LCL/LTD,S53,Off-Peak,6925846,80045226,11.55746547
2020-01,Staten Island,LCL/LTD,S53,Peak,3120717,32041886.4,10.26747584
2020-01,Staten Island,LCL/LTD,S54,Off-Peak,2091414,25328484,12.11069831
2020-01,Staten Island,LCL/LTD,S54,Peak,1062280,11886858,11.18994804
2020-01,Staten Island,LCL/LTD,S55/S56,Off-Peak,1593006,22792374,14.30777662
2020-01,Staten Island,LCL/LTD,S55/S56,Peak,1239102,17107498.8,13.80636848
2020-01,Staten Island,LCL/LTD,S57,Off-Peak,2410804,29290770,12.14979318
2020-01,Staten Island,LCL/LTD,S57,Peak,1290427,14698605.6,11.39049756
2020-01,Staten Island,LCL/LTD,S59,Off-Peak,4454976,55851256.8,12.53682552
2020-01,Staten Island,LCL/LTD,S59,Peak,2035668,26785278,13.15797959
2020-01,Staten Island,LCL/LTD,S61/S91,Off-Peak,4140540,48791966.4,11.78396209
2020-01,Staten Island,LCL/LTD,S61/S91,Peak,2166981,23907974.4,11.03284911
2020-01,Staten Island,LCL/LTD,S66,Off-Peak,1846200,22073796,11.95634059
2020-01,Staten Island,LCL/LTD,S66,Peak,1049039,10978974,10.46574436
2020-01,Staten Island,LCL/LTD,S74/S84,Off-Peak,4885327,66594445.2,13.63152256
2020-01,Staten Island,LCL/LTD,S74/S84,Peak,2135991,25174054.8,11.78565584
2020-01,Staten Island,LCL/LTD,S76/S86,Off-Peak,2932873,32691394.8,11.14654293
2020-01,Staten Island,LCL/LTD,S76/S86,Peak,1496455,15893452.8,10.62073554
2020-01,Staten Island,LCL/LTD,S78,Off-Peak,6038790,80741592,13.37049177
2020-01,Staten Island,LCL/LTD,S78,Peak,1986827,25181233.2,12.67409452
2020-01,Staten Island,LCL/LTD,S79-SBS,Off-Peak,55908,727617.6,13.01455248
2020-01,Staten Island,LCL/LTD,S89,Off-Peak,349547,5588442,15.98766976
2020-01,Staten Island,LCL/LTD,S89,Peak,945729,15166033.2,16.03634149
2020-01,Staten Island,LCL/LTD,S93,Off-Peak,3403965,48851593.2,14.35137941
2020-01,Staten Island,LCL/LTD,S93,Peak,2170470,28767315.6,13.25395679
2020-01,Staten Island,SBS,S79-SBS,Off-Peak,7977680,118320231.6,14.83140858
2020-01,Staten Island,SBS,S79-SBS,Peak,5384608,78636146.4,14.60387579
2020-02,Bronx,EXP,BXM1,Off-Peak,3473750,39887539.2,11.48255896
2020-02,Bronx,EXP,BXM1,Peak,2555149,26090787.6,10.21106307
2020-02,Bronx,EXP,BXM10,Off-Peak,2390066,26706963.6,11.17415318
2020-02,Bronx,EXP,BXM10,Peak,2282087,22423492.8,9.825871143
2020-02,Bronx,EXP,BXM11,Off-Peak,2345311,27646884,11.78815262
2020-02,Bronx,EXP,BXM11,Peak,2091927,21377106,10.2188585
2020-02,Bronx,EXP,BXM18,Off-Peak,345366,3924446.4,11.36315213
2020-02,Bronx,EXP,BXM18,Peak,954927,9221025.6,9.656262311
2020-02,Bronx,EXP,BXM2,Off-Peak,2579495,30615580.8,11.86882735
2020-02,Bronx,EXP,BXM2,Peak,1486545,15740402.4,10.58858117
2020-02,Bronx,EXP,BXM3,Off-Peak,1823351,21328966.8,11.69767467
2020-02,Bronx,EXP,BXM3,Peak,1223488,12353299.2,10.0967882
2020-02,Bronx,EXP,BXM4,Off-Peak,1099904,10585821.6,9.624314122
2020-02,Bronx,EXP,BXM4,Peak,815619,6794834.4,8.330892733
2020-02,Bronx,EXP,BXM6,Off-Peak,1276410,16056633.6,12.57952664
2020-02,Bronx,EXP,BXM6,Peak,1168825,12060043.2,10.31809142
2020-02,Bronx,EXP,BXM7,Off-Peak,4662530,69733069.2,14.95605802
2020-02,Bronx,EXP,BXM7,Peak,4094363,52929882,12.92750105
2020-02,Bronx,EXP,BXM8,Off-Peak,2703776,33752336.4,12.48340706
2020-02,Bronx,EXP,BXM8,Peak,2441036,26824046.4,10.9887959
2020-02,Bronx,EXP,BXM9,Off-Peak,3145720,41355050.4,13.14644991
2020-02,Bronx,EXP,BXM9,Peak,2742062,31023295.2,11.31385621
2020-02,Bronx,LCL/LTD,BX1,Off-Peak,8876352,60844878,6.854716667
2020-02,Bronx,LCL/LTD,BX1,Peak,4260663,27997462.8,6.571151673
2020-02,Bronx,LCL/LTD,BX10,Off-Peak,6381180,56368875.6,8.833613156
2020-02,Bronx,LCL/LTD,BX10,Peak,3375267,25609748.4,7.587473347
2020-02,Bronx,LCL/LTD,BX11,Off-Peak,7263633,43740453.6,6.021842458
2020-02,Bronx,LCL/LTD,BX11,Peak,4012985,20918721.6,5.212758483
2020-02,Bronx,LCL/LTD,BX12,Off-Peak,4952373,44951590.8,9.076778102
2020-02,Bronx,LCL/LTD,BX12,Peak,2191317,16665933.6,7.605441659
2020-02,Bronx,LCL/LTD,BX13,Off-Peak,4592466,29687932.8,6.464486139
2020-02,Bronx,LCL/LTD,BX13,Peak,2926405,16524770.4,5.646781768
2020-02,Bronx,LCL/LTD,BX15,Off-Peak,11961725,73805965.2,6.170177395
2020-02,Bronx,LCL/LTD,BX15,Peak,5837668,31977824.4,5.477842248
2020-02,Bronx,LCL/LTD,BX16,Off-Peak,2385165,22051926,9.245450944
2020-02,Bronx,LCL/LTD,BX16,Peak,1423382,11037060,7.754109578
2020-02,Bronx,LCL/LTD,BX17,Off-Peak,5913524,40603514.4,6.866212837
2020-02,Bronx,LCL/LTD,BX17,Peak,3535653,21922214.4,6.200329727
2020-02,Bronx,LCL/LTD,BX19,Off-Peak,11350801,61333887.6,5.40348541
2020-02,Bronx,LCL/LTD,BX19,Peak,4809643,23408895.6,4.867075498
2020-02,Bronx,LCL/LTD,BX2,Off-Peak,8677302,48460266,5.584715848
2020-02,Bronx,LCL/LTD,BX2,Peak,4582228,25025752.8,5.461481358
2020-02,Bronx,LCL/LTD,BX20,Off-Peak,173433,1367017.2,7.882105482
2020-02,Bronx,LCL/LTD,BX20,Peak,679037,4907685.6,7.227420008
2020-02,Bronx,LCL/LTD,BX21,Off-Peak,8967161,61709472,6.881717859
2020-02,Bronx,LCL/LTD,BX21,Peak,4174116,25321651.2,6.066350624
2020-02,Bronx,LCL/LTD,BX22,Off-Peak,6161086,39552937.2,6.419799561
2020-02,Bronx,LCL/LTD,BX22,Peak,3424558,19770969.6,5.773290918
2020-02,Bronx,LCL/LTD,BX23,Off-Peak,2161185,25093094.4,11.61080352
2020-02,Bronx,LCL/LTD,BX23,Peak,2028890,22208328,10.94604833
2020-02,Bronx,LCL/LTD,BX24,Off-Peak,1357743,13245476.4,9.755510726
2020-02,Bronx,LCL/LTD,BX24,Peak,554681,4873176,8.785547008
2020-02,Bronx,LCL/LTD,BX26,Off-Peak,4936363,34768587.6,7.043361195
2020-02,Bronx,LCL/LTD,BX26,Peak,2608237,16749547.2,6.421788818
2020-02,Bronx,LCL/LTD,BX27,Off-Peak,1659477,11747070,7.078778434
2020-02,Bronx,LCL/LTD,BX27,Peak,1103175,7197339.6,6.524204773
2020-02,Bronx,LCL/LTD,BX28,Off-Peak,6327415,45973843.2,7.265817589
2020-02,Bronx,LCL/LTD,BX28,Peak,2537616,15719850,6.194731591
2020-02,Bronx,LCL/LTD,BX29,Off-Peak,1517969,23661619.2,15.58768275
2020-02,Bronx,LCL/LTD,BX29,Peak,805745,11745241.2,14.57687134
2020-02,Bronx,LCL/LTD,BX3,Off-Peak,6255560,46048312.8,7.361181541
2020-02,Bronx,LCL/LTD,BX3,Peak,2980740,18757130.4,6.292776425
2020-02,Bronx,LCL/LTD,BX30,Off-Peak,5773418,42607767.6,7.379990086
2020-02,Bronx,LCL/LTD,BX30,Peak,3078020,21140992.8,6.868374085
2020-02,Bronx,LCL/LTD,BX31,Off-Peak,5992246,47791710,7.975592124
2020-02,Bronx,LCL/LTD,BX31,Peak,3145454,22025412,7.002299827
2020-02,Bronx,LCL/LTD,BX32,Off-Peak,4988332,28619827.2,5.73735413
2020-02,Bronx,LCL/LTD,BX32,Peak,2974098,15481411.2,5.205413944
