ComplexID,Boro,Station,Line,Latitude,Longitude,Opening,Closing,Y1904-05,Y1905-06,Y1906-07,Y1907-08,Y1908-09,Y1909-10,Y1910-11,Y1911-12,Y1912-13,Y1913-14,Y1914-15,Y1915-16,Y1916-17,Y1917-18,Y1918-19,Y1919-20,Y1920-21,Y1921-22,Y1922-23,Y1923-24,Y1924-25,Y1925-26,Y1926-27,Y1927-28,Y1928-29,Y1929-30,Y1930-31,Y1931-32,Y1932-33,Y1933-34,Y1934-35,Y1935-36,Y1936-37,Y1937-38,Y1938-39,Y1940,Y1941,Y1942,Y1943,Y1944,Y1945,Y1946,Y1947,Y1948,Y1949,Y1950,Y1951,Y1952,Y1953,Y1954,Y1955,Y1956,Y1957,Y1958,Y1959,Y1960,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020
124,Brooklyn,Montrose Av,Canarsie Line,40.707739,-73.93985,6/30/1924, ,,,,,,,,,,,,,,,,,,,,1009,2085787,2718723,3004021,3163274,2229988,2070891,1955536,1808385,1688162,1678911,1598399,1624504,1561895,1440668,1423060,1398766,1408030,1419350,1359892,1294259,1391043,1574855,1594519,1573640,1443330,1366447,1299776,1285554,1227872,1109348,1089851,1098025,1033998,1014477,1043919,1105940,1134786,1098873,1051557,1024581,1014355,953932,962266,926514,937259,810019,736803,692127,670853,618230,575287,580720,598615,638880,625319,579473,582548,577081,603809,679460,670016,698456,753406,850598,758250,726189,669352,707560,713427,779652,815903,819212,832227,955260,1149453,1229329,1361833,1459747,1325136,1437803,1399841,1394241,1593816,1747376,1718655,1951066,1983449,2075901,2178772,2335128,2334271,2338095,2306046,2239760,1933886,828023
123,Brooklyn,Grand St,Canarsie Line,40.711926,-73.94067,6/30/1924, ,,,,,,,,,,,,,,,,,,,,1434,1272209,1618618,1870258,1963062,2206826,2325617,2110121,1849784,1680687,1869526,1860928,1893264,1944058,1891564,1900734,1904060,1938312,2031278,2104233,1957883,2035936,2201332,2074943,1976952,1763927,1752336,1700117,1641434,1664195,1514960,1477402,1484463,1488980,1498952,1514642,1516349,1544872,1532685,1489793,1445449,1277393,1120305,1148916,1126300,1141046,1064234,1001853,922041,864103,823096,754651,686158,665749,647084,687284,651227,682103,673584,693904,697435,707356,728317,745641,781449,793810,737408,670913,714196,749377,798181,854677,854575,922447,1159806,1319251,1475305,1623686,1754342,1693319,1798462,1729826,1788622,1925383,2075718,1981342,2103847,2135063,2145374,2260023,2414872,2242757,2174128,2256349,2126443,1847219,809406
122,Brooklyn,Graham Av,Canarsie Line,40.714565,-73.944053,6/30/1924, ,,,,,,,,,,,,,,,,,,,,1094,1845606,2721872,3146158,3369679,3296696,2978419,2699345,2305321,2033543,1929113,1899422,1986421,1999101,1763494,1716213,1633950,1609219,1668202,1625780,1548817,1597312,1733082,1693945,1641267,1477540,1443859,1325244,1309336,1344515,1271575,1223152,1225546,1236891,1258773,1265608,1260144,1307120,1294889,1268557,1266774,1231631,1167577,1206359,1199368,1215730,1145915,1110057,1090132,1036284,1003526,933911,898625,909618,981974,985194,919873,960061,949506,937397,951024,945217,950687,1005049,1043193,1064924,1055718,996382,993431,1051485,1157546,1185004,1253314,1349242,1610041,1751983,1899410,2030039,2133619,2081090,2275553,2247520,2310077,2505392,2727719,2717687,3028830,3054897,3086342,3179579,3402514,3293413,3324292,3299951,3093428,2709511,1039834
120,Brooklyn,Bedford Av,Canarsie Line,40.717304,-73.956872,6/30/1924, ,,,,,,,,,,,,,,,,,,,,1149,2946628,3884515,4288573,4324202,5111166,5365198,5165302,4910205,4616407,4393958,4205420,4310544,4328501,3844068,3749627,3658005,3651547,3682100,3530086,3311769,3275660,3599826,3647204,3507339,3239092,3324535,3170242,3212958,3141117,2608575,2445091,2388605,2265693,2180163,2242152,2280815,2275107,2212426,2159774,2082787,2026129,1899430,1853451,1814034,1839409,1745004,1691549,1614395,1537019,1449625,1319757,1249386,1204241,1243805,1293867,1206296,1264926,1283291,1323910,1459186,1508503,1601708,1691557,1846976,1775353,1744949,1768132,1797111,1854692,1957190,2090120,2210395,2377290,2880786,3323915,3783475,4246411,4617671,4619699,4899378,5013263,4999176,5766688,6504331,6761478,7418203,7738863,8342397,9214395,9892516,9388289,9688560,9644831,9053980,7836366,2873798
447,Queens,Flushing-Main St,Flushing Line,40.7596,-73.83003,1/21/1928, ,,,,,,,,,,,,,,,,,,,,,,,,2220702,6100140,7218372,7850691,8413898,8902879,9578736,9882298,11004843,10151240,9328087,9942409,10418723,9946594,10849058,10766317,10275666,10102032,10625122,10554825,10655941,10498097,11067528,11624675,11891215,11591993,11028895,11125730,11198528,11347352,11865070,11966941,12761979,13069051,13733380,14214494,15494386,15420808,14502957,15100094,15239950,15572226,14876281,14122888,13751859,13499793,13277201,12784614,12454119,12324217,12810279,12955221,12436313,12760665,12560384,12718369,12400594,12422901,12254143,12185820,12112181,12278853,12335891,11707783,11718814,11888858,12366234,12109402,12065131,12377857,14664947,15673416,16582717,17270683,17450919,16449917,16794958,17063571,17818980,17987206,18429212,18287069,18630490,18967751,19034789,19102434,19085948,19082391,19257879,18746832,17799862,17568837,6944923
448,Queens,Willets Point-Shea Stadium,Flushing Line,40.754622,-73.845625,5/14/1927, ,,,,,,,,,,,,,,,,,,,,,,,115344,224353,31917,40870,63429,126595,171186,141446,185521,220122,247625,324223,3215420,5383449,134597,151498,90718,109298,126673,104815,139403,577490,886153,997624,947788,1160429,1384318,1544371,1614995,1677644,1657519,1084555,1048415,1193598,1154557,869330,889349,11524700,9375747,1447037,1493958,1784322,2306890,2094494,1744766,1680803,1742377,1406003,1264139,963957,798286,915351,877551,992154,944982,1035980,1067937,1034394,1151219,1225897,1218186,1168125,1210324,1090788,944696,811197,705276,717708,776294,840550,922406,927705,1065889,1224846,1362851,1397373,1339982,1353987,1538272,1735867,1863860,2036355,1862720,1856485,1729243,1693024,1902121,1875472,2120859,2004343,1873789,1756825,2025162,311888
449,Queens,111 St,Flushing Line,40.75173,-73.855334,10/13/1925, ,,,,,,,,,,,,,,,,,,,,,,1269443,1696413,1305158,1019210,1104981,1131142,1118224,1075949,1083769,1193582,1321119,1278599,1509119,1890376,1519319,1266687,1309877,1331534,1270573,1265220,1349315,1267149,1194192,1057652,995416,985563,1000779,1025496,1076379,1076715,1115998,1133116,1188521,1217504,1252707,1268650,1238731,1223393,1669920,1532857,1245269,1375020,1500292,1605967,1591947,1551425,1492591,1488937,1424191,1349520,1314631,1311167,1351815,1401159,1351880,1376240,1356916,1418308,1412810,1489133,1570628,1631773,1699820,1838732,1789695,1647822,1681759,1692421,1789184,1898462,1951234,1995657,2265748,2440398,2633793,2880255,3031618,2899626,2905699,2940221,3077946,3293751,3398514,3417102,3457250,3494533,3473313,3607926,3659225,3699843,3753756,3721445,3608389,3836999,2119770
450,Queens,103 St-Corona Plaza,Flushing Line,40.749865,-73.8627,4/21/1917, ,,,,,,,,,,,,,266500,1689700,2036900,2703200,3370400,3528000,4357551,4118182,4613635,4673278,4932163,4992520,4748879,4860583,4723545,4381386,4066559,3986240,3858727,4059888,3979659,3656441,3612850,3409227,3227463,3354108,3287067,3087327,3092986,3255195,3101151,2934343,2570860,2399144,2265253,2175461,2120735,1946385,1877082,1874925,1877046,1892939,1873639,1904267,1945991,1989691,2038203,2130178,2111543,1972656,2096272,2203022,2453688,2473240,2445884,2252583,2103489,2006958,1927988,1881405,1880777,2008351,2121188,2096513,2205399,2166950,2255128,2211350,2352415,2517432,2618247,2832565,3049992,2914145,2672658,2765414,2904274,3152950,3349471,3369251,3468182,3947621,4328826,4747981,5120456,5129508,4881361,4764309,4871031,5142820,5396217,5893000,5733398,5831332,6095306,6130376,6314870,6464627,6527196,6504644,6498237,6319564,6399657,3311294
451,Queens,Junction Blvd,Flushing Line,40.749145,-73.869527,4/21/1917, ,,,,,,,,,,,,,119440,731960,891900,1141400,1298800,1387300,1870017,3741704,4148273,3560029,3360901,3766435,4144144,4499840,4458855,4072087,3531389,3373189,3292162,3294497,3151164,3105696,3940786,3576310,3432758,3561737,3710278,3659111,3690152,3906241,3847762,3745818,3440498,3382854,3319858,3292177,3236435,2884372,2778912,2682349,2673832,2717530,2817283,2915281,2926562,2958863,2964659,3194039,3226617,3068654,3162134,3293302,3578401,3548688,3526129,3355985,3212871,3121320,3038043,2915602,2911518,3066881,3260664,3224426,3441530,3434590,3608036,3675234,3599449,3479538,3506274,3580348,3983353,4017196,3846883,3875670,4047599,4722404,4749457,4718512,4625372,5157592,5664467,6114861,6615247,6765353,6450669,6574854,6492502,6657782,6801898,6888532,7054657,7140456,6963489,6784942,6816700,6946966,7064435,7249912,7084849,6896657,6883317,3622647
452,Queens,90 St-Elmhurst Av,Flushing Line,40.748408,-73.876613,4/21/1917, ,,,,,,,,,,,,,70080,475720,602700,729000,798800,768040,811954,1141030,1366389,1603220,1894335,2237476,2451071,2874540,3075682,3176352,3182630,3268257,3068629,3071017,2872235,2563187,2449005,2434525,2270447,2358207,2380229,2306534,2314825,2330791,2198846,2141994,1964638,2007589,2312718,2367717,2403775,2312865,2304979,2307029,2325780,2454939,2473970,2475692,2499965,2561647,2591854,2828771,2825612,2625181,2794921,2944179,3189091,3159329,3096659,2935064,2812884,2794578,2702811,2693794,2695923,2875471,3045636,3115977,3266421,3219034,3377091,3277353,3448675,3583944,3628142,3754589,3882044,3696308,3485831,3682431,3945675,4299453,4450027,4443376,4498585,4902209,5274341,5540085,5756272,5786723,5453880,5303427,5378847,5513425,5486746,5671029,5456494,5482132,5480782,5428872,5513135,5480059,5489630,5471961,5460868,5245160,5272683,2661934
453,Queens,82 St-Jackson Hts,Flushing Line,40.747659,-73.883697,4/21/1917, ,,,,,,,,,,,,,80300,543500,641400,802860,949700,1120640,1330126,1637126,1922419,2159224,2481747,2940756,3329443,3713736,4079220,4017132,3891073,3643730,3483016,3515691,3343947,3078759,3211212,3672675,3293481,3402229,3323460,3053007,3074751,3181658,2996265,2825674,2648327,2680613,2663682,2656665,2698312,2556290,2601680,2587231,2691549,2708796,2827080,2931713,2915851,2936078,2951110,3436057,3466592,3175179,3323728,3438858,3625651,3496491,3313504,3165462,3080887,3040271,2941636,2883839,2855779,3052182,3212913,3257865,3439100,3409545,3408741,3211597,3491497,3725972,3767368,3790407,4053368,3903544,3690691,3769944,4028083,4410679,4555268,4553678,4576510,5143104,5553812,5898587,6363753,6273432,5845156,5571720,5519824,5481685,5311181,5438796,5227935,5110694,5163208,5013810,5139172,5172595,5128506,5089971,5018542,4741470,4893865,2297896
455,Queens,69 St,Flushing Line,40.746325,-73.896403,4/21/1917, ,,,,,,,,,,,,,52160,396140,410860,556640,592580,622520,725001,915905,1318141,1440080,1529600,1710322,1746149,1833500,1868831,1823884,1584431,1285582,1166861,1144704,1100802,1040235,995446,1043726,945061,919909,881959,838639,829591,869529,852600,758795,616308,598246,577091,602950,640723,618402,600615,568692,564155,549478,617137,661391,664848,662920,647508,784459,832108,783365,820529,823536,849460,816579,784497,766344,754856,748542,719430,704302,703991,740180,788313,842440,865794,861952,867192,823897,915419,976184,1022287,1035299,1100804,1082361,1052846,1032880,1047728,1099605,1126107,1135955,1171519,1375912,1546688,1594369,1732078,1729550,1684620,1623858,1612861,1646525,1603867,1615823,1618011,1696216,1649055,1647057,1671584,1685222,1629526,1643806,1602770,1510410,1564387,743488
456,Queens,Woodside-61 St,Flushing Line,40.74563,-73.902984,4/21/1917, ,,,,,,,,,,,,,97440,745400,848200,1047960,1282200,1340300,1614659,2094331,2667266,2998385,3290174,3604363,3683853,4048733,4328686,4469502,4156626,3926738,3870970,3941564,3811349,3291351,3189859,3427256,3278385,3524596,3939075,3899867,3958901,4122329,4014481,3795325,3391409,3212639,3185533,3087396,3062750,2853286,2767155,2731523,2816018,2867144,2839053,2952236,2877157,2906674,2963490,3475801,3450884,3252064,3435797,3447789,3531415,3421527,3322923,2986726,2902831,2874034,2764655,2679377,2743464,2888566,3060907,3050737,3152209,3149653,3218927,3064399,3026183,3102102,3117759,3196536,3268078,3064323,2922433,3062621,3200500,3325795,3308412,3306987,3402443,3846607,4172624,4546695,4894701,4885591,4772356,4878671,4920129,5094745,5169510,5517813,5379712,5394103,5382589,5273308,5330760,5356621,5432682,5511564,5457171,5282486,5345369,2391083
457,Queens,52 St,Flushing Line,40.744149,-73.912549,4/21/1917, ,,,,,,,,,,,,,27420,157880,245640,334585,377535,368940,365402,466424,761758,995147,1105636,1372177,1572469,1787857,1842859,1923771,1812891,1769217,1737623,1757108,1755260,1663835,1655057,1560560,1461551,1472444,1489666,1401707,1365931,1420038,1345122,1246425,1139414,1129290,1177374,1219213,1186164,1139198,1152880,1169534,1155671,1137360,1133867,1136090,1134219,1178119,1183216,1331483,1371790,1294357,1348907,1354994,1382334,1314324,1306503,1278068,1285107,1257523,1210342,1205297,1164624,1210360,1247540,1232082,1302977,1265202,1268356,1295091,1374768,1384543,1410772,1440336,1458986,1456946,1441106,1468764,1554433,1647330,1668282,1689865,1685396,1789861,1854997,1932097,2045660,2035015,1989342,2041649,2029460,2039685,2046013,2108716,2050269,2080234,2117202,2138307,2182725,2214115,2177884,2131770,2027659,1883246,1907368,847430
458,Queens,46 St-Bliss St,Flushing Line,40.743132,-73.918435,4/21/1917, ,,,,,,,,,,,,,43160,299960,311520,318560,376200,363200,478361,837132,1521028,1980733,2725782,3770266,4450699,5043433,5338648,5429068,5253010,5030563,4987221,5041784,4787521,4466904,4429833,4236619,4081689,4192079,4211040,4049425,4038959,4090978,3848039,3598341,3241613,3136797,2989865,2925228,2864789,2636495,2547828,2590367,2585058,2549424,2542837,2581225,2571487,2625819,2543599,2727972,2648907,2418345,2461998,2446895,2504775,2389866,2318712,2300764,2260668,2197286,2135479,2120689,2152936,2300251,2445665,2438418,2578598,2553395,2576612,2537063,2615274,2703457,2819514,2937416,2951156,2882291,2808090,2902260,3099623,3396913,3435298,3500189,3436086,3759491,3922375,4192116,4378691,4329027,4249671,4282558,4370850,4499243,4489751,4706888,4643082,4704924,4683092,4638262,4734334,4695672,4593351,4541003,4303987,4058815,4019044,1769578
459,Queens,40 St-Lowery St,Flushing Line,40.743781,-73.924016,4/21/1917, ,,,,,,,,,,,,,4250,43795,47805,64870,88260,160080,256080,327244,367212,416042,564347,970410,1526348,2117809,2418206,2501052,2563267,2565160,2591799,2561653,2670348,2662748,2846276,3029155,2985729,3022515,2973053,2843148,2815669,2867475,2657556,2527543,2321653,2258270,2149130,2114158,2091595,1926870,1961451,2090060,2055100,2020454,2035673,2022282,2073478,2081148,2013547,2106009,2069758,1922995,1922284,1930857,1994088,1859770,1782319,1755915,1731441,1727178,1679944,1665183,1699717,1788037,1861051,1810353,1904433,1895060,1931972,1959508,2048520,2086298,2061210,2107114,2068114,2101257,2065942,2119755,2269142,2376709,2412677,2530577,2546189,2884755,3029710,3120614,3194535,3208254,3122161,3118398,3137953,3249075,3238060,3364462,3276105,3370172,3378636,3393418,3483507,3496675,3421569,3399567,3261769,3048104,3074342,1236614
460,Queens,33 St-Rawson St,Flushing Line,40.744587,-73.930997,4/21/1917, ,,,,,,,,,,,,,29860,351920,451080,600570,608700,685467,1141083,1486294,1746841,1997480,2071477,2076012,2105757,2282094,2060773,1761114,1607694,1776131,1709168,1805887,1735352,1459550,1373098,1421701,1805289,2184546,2283689,2079120,1799661,1681071,1680430,1667318,1461081,1477270,1462629,1529846,1518775,1465714,1566998,1651125,1611230,1519282,1589397,1630539,1565311,1502628,1506652,1588694,1670153,1696384,1821045,1869739,1990116,1750233,1632684,1594444,1592519,1635242,1465411,1497152,1594664,1818489,1899643,1793917,1802510,1612048,1582817,1566408,1579002,1614559,1670535,1854189,1937676,1811497,1776241,1847261,1889638,1944620,1865725,1906437,2025830,2563734,2801317,3041631,3041783,3261115,3423482,3219242,3181420,3306979,3433896,3584119,3649228,3729133,3707015,3752701,3899003,3892589,3712153,3636632,3402610,3031465,2907388,956400
463,Queens,Hunters Point Av,Flushing Line,40.742216,-73.948916,2/15/1916, ,,,,,,,,,,,,99860,400940,424260,650270,619210,690780,662380,913665,1008899,953892,920074,903197,1072225,1241822,1338327,1242549,1127537,1021875,1129718,1148939,1292980,1274453,1379281,1528444,1597372,1509613,1641556,1816950,1813772,1732769,1735658,1807158,1979714,2103596,2166475,2298906,2465675,2461192,2376831,2439364,2602415,2816344,2917988,3015790,2959019,3006687,3120111,3111697,3229441,3392035,3386556,3487822,3477164,3611995,3424122,3134746,2752314,2504498,2518179,2388542,2265580,2275030,2318245,2478533,2457736,2541505,2499856,2519479,2489664,2363524,2310594,2230854,1863787,1781403,1530791,1500825,1377884,1347595,1325869,1242084,1269534,1076144,1096777,1287449,1386684,1570022,1576228,1626564,1719781,1703096,1773821,1809854,1799350,1662776,1623490,1655252,1704114,1710103,1791109,1848769,1994002,1999970,1932478,1885928,705574
464,Queens,Vernon Blvd-Jackson Av,Flushing Line,40.742626,-73.953581,6/22/1915, ,,,,,,,,,,,28610,2342628,2582365,2525136,3118800,4393000,5286100,5382300,5881140,6233085,5447212,5296837,5334047,5901891,6287039,6328547,5945717,5474920,4917890,4071079,3658149,3630551,3677165,3131210,3025126,2748826,2519797,2675821,2848814,2799380,2678394,2783058,2842218,2629545,2410556,2444571,2377663,2438938,2384755,2150341,1972598,1935195,1952547,1931053,1944062,1899683,1862797,1869024,1809207,1837110,1803058,1677603,1651818,1666398,1686475,1693108,1702312,1666201,1602008,1466769,1343215,1319836,1297273,1314521,1372785,1360829,1473653,1428532,1506589,1511838,1547349,1535924,1486729,1443874,1500893,1560054,1338260,1250324,1252976,1240025,1263012,1326163,1442719,1694923,1680570,1749341,1844675,1723353,1748051,1841456,1858943,2016912,2414808,2967358,2939995,3110952,3170128,3357030,3726974,4169876,4462652,4877185,4821191,4493326,4623070,1768317
1,Queens,Astoria-Ditmars Blvd,Astoria Line,40.775036,-73.912034,2/1/1917, ,,,,,,,,,,,,,200400,711000,987900,996900,1243100,1126500,1479472,2585411,3850456,4451172,4948105,5475345,5826338,6180936,6006485,5504702,5168101,5495403,5565375,5924280,5719325,5230979,5229614,4853737,4872034,4705848,4614113,4350513,4284650,4460509,4345619,4410798,4138560,4057928,3992082,4002942,4094844,3834351,3759082,3755202,3773252,3742551,3702071,3728440,3722887,3678108,3604178,3671142,3578360,3379154,3532842,3571338,3752576,3608278,3534465,3415345,3375186,3341842,3244820,3216297,3187915,3317699,3388851,3264421,3413210,3433201,3501344,3455270,3480173,3447980,3493521,3498572,3511301,3365348,3229877,3090800,3327276,3556768,3610904,3759692,3810177,4235703,4395115,4534284,4684867,4774750,4662751,4706455,4794029,4941924,5090254,5276352,5033498,5102415,5203409,5233305,5405084,5416919,5407027,5429314,5031462,4543854,5277341,1996236
2,Queens,Astoria Blvd,Astoria Line,40.770258,-73.917843,2/1/1917, ,,,,,,,,,,,,,343800,1093200,1334300,1648200,1700300,1634000,1624697,1993983,2392521,2694173,2980473,3442789,3738775,4046031,4015630,3749355,3534869,3144263,2851368,2815340,2771280,2697655,2695127,2641829,2585783,2548921,2376641,2128175,2095574,2244084,2161946,2005084,1793907,1801686,1826193,1847726,1903787,1808491,1809057,1790484,1767162,1759599,1768907,1790468,1805101,1791549,1750849,1849334,1847088,1768905,1836892,1810127,1863651,1804457,1743363,1661521,1652950,1638648,1578662,1575290,1550426,1624021,1667818,1660804,1710870,1729964,1793173,1811729,1829111,1849422,1870355,1951464,2017441,1947144,1910002,1850126,2100933,2195663,2200203,2334534,2392670,2543903,2625687,2720539,2878864,3046649,2912579,3036773,3182143,3266184,3407485,3605708,3532735,3621730,3850546,3871213,3962838,3914637,3926062,3894399,3988480,4226298,723354,1053976
3,Queens,30 Av,Astoria Line,40.766779,-73.921479,2/1/1917, ,,,,,,,,,,,,,424100,1237800,1609600,1985800,2024600,1990600,2188085,2633109,2945743,3391068,3882789,4506420,4848498,5355516,5414561,5058353,4824016,4664470,4619097,4659450,4508213,4301943,4202862,3942152,3613824,3458244,3312007,3112722,3091712,3165448,2977649,2834608,2574360,2633531,2668946,2705940,2702918,2519163,2480871,2447795,2448264,2404152,2389511,2384967,2381010,2374866,2367091,2490338,2439151,2294616,2389982,2366158,2455050,2362435,2292224,2236786,2220448,2232023,2198110,2179676,2169780,2275499,2396734,2421366,2512181,2499663,2554561,2544920,2535832,2482554,2567743,2655976,2671644,2519503,2494940,2518061,2692491,2878882,2997961,3170604,3238855,3587061,3725428,3734938,3780433,3885569,3868714,3982000,4046487,4173798,4335014,4445528,4311747,4459345,4340888,4622323,4776709,4808350,4745260,4694548,3437709,2373721,5230182,1767179
4,Queens,Broadway,Astoria Line,40.76182,-73.925508,2/1/1917, ,,,,,,,,,,,,,445850,1332450,1606300,1953800,1993300,1859500,2071871,2691008,3189076,3565561,3874624,4406216,4936428,5391308,5395801,4963513,4772635,4308938,4137965,4300156,4133433,3924547,3617558,3507298,3369979,3337421,3227240,3104423,3054198,3159198,3001693,2806125,2466223,2504507,2710553,2735536,2778411,2625321,2555687,2532189,2528652,2530617,2526106,2552654,2557579,2581674,2548755,2607674,2549572,2408489,2499003,2458244,2537897,2439842,2347969,2291839,2294153,2285980,2233864,2192873,2133728,2218776,2300058,2299934,2387691,2383437,2426043,2395701,2394479,2338723,2356700,2357353,2336550,2182720,2148019,2137223,2346700,2534601,2657857,2880807,2997271,3326320,3374355,3426057,3542286,3712393,3715489,3806187,3899010,4057520,4127193,4192433,4012746,4078606,4007018,4161120,4325297,4407347,4300632,4189306,4060805,2436810,3038655,1463280
5,Queens,36 Av,Astoria Line,40.756804,-73.929575,2/1/1917, ,,,,,,,,,,,,,185950,554350,673660,908140,1068200,928300,1033629,1241211,1425441,1768305,1888019,2024961,2357607,2349065,2338181,2144284,1998112,1883044,1795749,2881946,2854960,2201163,2210688,2110946,2043254,2033064,2014228,1900920,1833108,1839962,1733396,1615153,1429553,1503141,1659600,1677283,1739994,1599845,1564226,1537817,1514203,1539224,1556652,1546448,1512056,1504175,1528141,1574162,1545422,1469203,1507341,1498661,1515025,1427764,1376377,1354319,1349832,1316260,1284274,1275980,1252263,1327814,1389865,1409851,1496408,1489890,1516622,1531790,1508161,1493234,1534678,1573310,1480541,1275822,1259116,1263721,1350400,1447856,1498668,1607609,1658475,1808014,1871564,1865501,1941024,2055318,2054015,2123554,2186785,2259276,2297693,2359911,2290524,2354426,2246477,2412794,2462645,2439630,2394564,2343925,1677211,1446827,1933812,845827
6,Queens,39 Av,Astoria Line,40.752882,-73.932755,2/1/1917, ,,,,,,,,,,,,,324300,667700,864200,791200,719800,800200,883719,1034875,991172,1072063,1133717,1247872,1285399,1406415,1200641,1074295,1000522,903286,833460,880193,863270,794811,875994,977770,1112965,1258428,1241423,836845,629605,636624,658027,617893,535176,584649,627833,674269,695346,621967,657395,618338,616675,590044,563414,511397,501136,513252,530370,519129,482647,454526,450163,442559,463131,466859,454043,471645,476297,486646,499847,508945,477254,484888,504922,493437,497998,482099,484812,470373,466733,420182,462766,482027,419491,386568,366797,368636,383883,387314,393382,426183,395323,424825,443129,476778,490623,539489,580183,599451,590683,629063,652674,698572,789295,868691,823763,930291,1012381,1104375,1072026,1016809,979103,665750,761816,382607
 ,Brooklyn,65 St,3-5 Avs. Elevated Line,40.639326,-74.02352, ,5/31/1940,,,,,,,,227933,261003,270703,281592,192243,121704,137002,193255,344507,345403,324592,340375,306298,304499,308523,313690,335089,335551,337529,328420,305141,255869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,Brooklyn,58 St,3-5 Avs. Elevated Line,40.643212,-74.019296, ,5/31/1940,,,,,,,,884203,913802,895867,837204,365821,322618,455550,700387,746024,612902,506769,541724,490499,492253,445882,414988,400201,387299,380595,335782,311030,252279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,Brooklyn,52 St,3-5 Avs. Elevated Line,40.646558,-74.015745, ,5/31/1940,,,,,,,,1024418,1018590,1057442,1042077,866020,740856,627822,636174,592472,609876,507521,557065,534239,506769,479855,473032,449678,421159,414791,380235,325900,239105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,Brooklyn,46 St,3-5 Avs. Elevated Line,40.64992,-74.01228, ,5/31/1940,,,,,,,,709281,710833,678245,651116,387995,307625,311768,324776,348072,373205,382909,385275,341757,325108,309588,311259,301054,302784,272874,263402,251597,196318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,Brooklyn,40 St,3-5 Avs. Elevated Line,40.653294,-74.008758, ,5/31/1940,,,,,,,,441629,433758,511777,592658,765304,419649,413532,498851,446363,449946,411234,443031,394624,379756,376477,380892,367112,383154,378978,329450,297201,230100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,Brooklyn,36 St,3-5 Avs. Elevated Line,40.652936,-74.002149, ,5/31/1940,,,,,,,,1307537,1358576,1380153,1441052,866627,543456,489896,545232,667655,724852,701229,754747,733409,708326,676609,695323,684335,679459,672427,636187,513612,450675,432460,417877,451530,432683,383570,358033,131358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,Brooklyn,25 St,3-5 Avs. Elevated Line,40.659117,-73.995771, ,5/31/1940,,,,,,,,508880,491371,494852,454632,284838,201050,217994,302346,306077,310447,288507,288606,272030,268618,258682,266463,270630,277686,295896,284948,240759,216423,181919,175706,187119,194483,179067,166300,61756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,Brooklyn,20 St,3-5 Avs. Elevated Line,40.6619,-73.992853, ,5/31/1940,,,,,,,,803165,795118,757701,703009,577004,523664,502362,523139,609650,697749,760781,785934,760775,721618,712348,725277,709829,715219,725801,701656,620078,547241,485155,455134,472844,454122,417806,415188,162239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,Brooklyn,16 St,3-5 Avs. Elevated Line,40.664968,-73.989849, ,5/31/1940,,,,,,,,1748853,1666427,1622824,1494096,1128798,861986,768976,761583,882511,1056121,1096390,1109201,1092138,1084589,1016605,1001631,1003933,971009,1002517,985730,879806,794932,681913,620338,627152,590140,517598,493219,182079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
